lexicog.Entry	rdfs.label	lexinfo.note	lexicog.describes	lexicog.subComponent	skos.note
lexicogEntry:n07630	Fonseca’s entry for 'Davus'		lexicalEntry:n07630.e01		
lexicogEntry:n07631	Fonseca’s entry for 'De'		lexicalEntry:n07631.e01		
lexicogEntry:n07632	Fonseca’s entry for 'Dea'		lexicalEntry:n07632.e01		
lexicogEntry:n07633	Fonseca’s entry for 'Deacinatus'		lexicalEntry:n07633.e01		
lexicogEntry:n07634	Fonseca’s entry for 'Dealbatus'		lexicalEntry:n07634.e01		
lexicogEntry:n07635	Fonseca’s entry for 'Dealbo'		lexicalEntry:n07635.e01		
lexicogEntry:n07636	Fonseca’s entry for 'Deamatus'		lexicalEntry:n07636.e01		
lexicogEntry:n07637	Fonseca’s entry for 'Deambulatio'		lexicalEntry:n07637.e01		
lexicogEntry:n07638	Fonseca’s entry for 'Deambulo'		lexicalEntry:n07638.e01		
lexicogEntry:n07639	Fonseca’s entry for 'Deamo'		lexicalEntry:n07639.e01		
lexicogEntry:n07640	Fonseca’s entry for 'Deargentasso'		lexicalEntry:n07640.e01		
lexicogEntry:n07641	Fonseca’s entry for 'Dearmatus'		lexicalEntry:n07641.e01		
lexicogEntry:n07642	Fonseca’s entry for 'Dearmo'		lexicalEntry:n07642.e01		
lexicogEntry:n07643	Fonseca’s entry for 'Deartuatus'		lexicalEntry:n07643.e01		
lexicogEntry:n07644	Fonseca’s entry for 'Deartuo'		lexicalEntry:n07644.e01		
lexicogEntry:n07645	Fonseca’s entry for 'Deascio'		lexicalEntry:n07645.e01		
lexicogEntry:n07646	Fonseca’s entry for 'Deauratus'		lexicalEntry:n07646.e01		
lexicogEntry:n07647	Fonseca’s entry for 'Debacchatus'		lexicalEntry:n07647.e01		
lexicogEntry:n07648	Fonseca’s entry for 'Debacchor'		lexicalEntry:n07648.e01		
lexicogEntry:n07649	Fonseca’s entry for 'Debatuo'		lexicalEntry:n07649.e01		
lexicogEntry:n07650	Fonseca’s entry for 'Debellator'		lexicalEntry:n07650.e01		
lexicogEntry:n07651	Fonseca’s entry for 'Debellatus'		lexicalEntry:n07651.e01		
lexicogEntry:n07652	Fonseca’s entry for 'Debello'		lexicalEntry:n07652.e01		
lexicogEntry:n07653	Fonseca’s entry for 'Debeo'		lexicalEntry:n07653.e01		
lexicogEntry:n07654	Fonseca’s entry for 'Debilis'		lexicalEntry:n07654.e01		
lexicogEntry:n07655	Fonseca’s entry for 'Debilitas'		lexicalEntry:n07655.e01		&
lexicogEntry:n07656	Fonseca’s entry for 'Debilitatio'		lexicalEntry:n07656.e01		
lexicogEntry:n07657	Fonseca’s entry for 'Debilitatus'		lexicalEntry:n07657.e01		
lexicogEntry:n07658	Fonseca’s entry for 'Debiliter'		lexicalEntry:n07658.e01		
lexicogEntry:n07659	Fonseca’s entry for 'Debilito'		lexicalEntry:n07659.e01		
lexicogEntry:n07660	Fonseca’s entry for 'Debitio'		lexicalEntry:n07660.e01		
lexicogEntry:n07661	Fonseca’s entry for 'Debitor'		lexicalEntry:n07661.e01		
lexicogEntry:n07662	Fonseca’s entry for 'Debitrix'		lexicalEntry:n07662.e01		
lexicogEntry:n07663	Fonseca’s entry for 'Debitum'		lexicalEntry:n07663.e01		
lexicogEntry:n07664	Fonseca’s entry for 'Debitus'		lexicalEntry:n07664.e01		
lexicogEntry:n07665	Fonseca’s entry for 'Deblateratus'		lexicalEntry:n07665.e01		
lexicogEntry:n07666	Fonseca’s entry for 'Deblatero'		lexicalEntry:n07666.e01		
lexicogEntry:n07667	Fonseca’s entry for 'Debui'		lexicalEntry:n07667.e01		
lexicogEntry:n07668	Fonseca’s entry for 'Decacuminatio'		lexicalEntry:n07668.e01		
lexicogEntry:n07669	Fonseca’s entry for 'Decacumino'		lexicalEntry:n07669.e01		
lexicogEntry:n07670	Fonseca’s entry for 'Decani'		lexicalEntry:n07670.e01		
lexicogEntry:n07671	Fonseca’s entry for 'Decantatus'		lexicalEntry:n07671.e01		
lexicogEntry:n07672	Fonseca’s entry for 'Decanto'		lexicalEntry:n07672.e01		
lexicogEntry:n07673	Fonseca’s entry for 'Decanummus'		lexicalEntry:n07673.e01		
lexicogEntry:n07674	Fonseca’s entry for 'Decaproti'		lexicalEntry:n07674.e01		
lexicogEntry:n07675	Fonseca’s entry for 'Decaprotia'		lexicalEntry:n07675.e01		
lexicogEntry:n07676	Fonseca’s entry for 'Decapulandus'		lexicalEntry:n07676.e01		
lexicogEntry:n07677	Fonseca’s entry for 'Decastylus'		lexicalEntry:n07677.e01		
lexicogEntry:n07678	Fonseca’s entry for 'Decaulesco'		lexicalEntry:n07678.e01		
lexicogEntry:n07679	Fonseca’s entry for 'Decedo'		lexicalEntry:n07679.e01		
lexicogEntry:n07680	Fonseca’s entry for 'Decem'		lexicalEntry:n07680.e01		
lexicogEntry:n07681	Fonseca’s entry for 'December'		lexicalEntry:n07681.e01		
lexicogEntry:n07682	Fonseca’s entry for 'Decembris'		lexicalEntry:n07682.e01		
lexicogEntry:n07683	Fonseca’s entry for 'Decemjugis'		lexicalEntry:n07683.e01		
lexicogEntry:n07684	Fonseca’s entry for 'Decemmodius'		lexicalEntry:n07684.e01		
lexicogEntry:n07685	Fonseca’s entry for 'Decempeda'		lexicalEntry:n07685.e01		
lexicogEntry:n07686	Fonseca’s entry for 'Decempedator'		lexicalEntry:n07686.e01		
lexicogEntry:n07687	Fonseca’s entry for 'Decemplex'		lexicalEntry:n07687.e01		
lexicogEntry:n07688	Fonseca’s entry for 'Decemplicatus'		lexicalEntry:n07688.e01		
lexicogEntry:n07689	Fonseca’s entry for 'Decemprimi'		lexicalEntry:n07689.e01		
lexicogEntry:n07690	Fonseca’s entry for 'Decemremis'		lexicalEntry:n07690.e01		
lexicogEntry:n07691	Fonseca’s entry for 'Decemscalmus'		lexicalEntry:n07691.e01		
lexicogEntry:n07692	Fonseca’s entry for 'Decemviralis'		lexicalEntry:n07692.e01		
lexicogEntry:n07693	Fonseca’s entry for 'Decemviratus'		lexicalEntry:n07693.e01		
lexicogEntry:n07694	Fonseca’s entry for 'Decemviri'		lexicalEntry:n07694.e01		
lexicogEntry:n07695	Fonseca’s entry for 'Decennis'		lexicalEntry:n07695.e01		
lexicogEntry:n07696	Fonseca’s entry for 'Decennium'		lexicalEntry:n07696.e01		
lexicogEntry:n07697	Fonseca’s entry for 'Decens'		lexicalEntry:n07697.e01		
lexicogEntry:n07698	Fonseca’s entry for 'Decenter'		lexicalEntry:n07698.e01		
lexicogEntry:n07699	Fonseca’s entry for 'Decentia'		lexicalEntry:n07699.e01		
lexicogEntry:n07700	Fonseca’s entry for 'Deceptio'		lexicalEntry:n07700.e01		
lexicogEntry:n07701	Fonseca’s entry for 'Deceptor'		lexicalEntry:n07701.e01		
lexicogEntry:n07702	Fonseca’s entry for 'Deceptus'		lexicalEntry:n07702.e01		
lexicogEntry:n07703	Fonseca’s entry for 'Deceris'		lexicalEntry:n07703.e01		
lexicogEntry:n07704	Fonseca’s entry for 'Decerno'		lexicalEntry:n07704.e01		
lexicogEntry:n07705	Fonseca’s entry for 'Decerpo'		lexicalEntry:n07705.e01		
lexicogEntry:n07706	Fonseca’s entry for 'Decerptus'		lexicalEntry:n07706.e01		
lexicogEntry:n07707	Fonseca’s entry for 'Decertatio'		lexicalEntry:n07707.e01		
lexicogEntry:n07708	Fonseca’s entry for 'Decertatorius'		lexicalEntry:n07708.e01		
lexicogEntry:n07709	Fonseca’s entry for 'Decertatus'		lexicalEntry:n07709.e01		
lexicogEntry:n07710	Fonseca’s entry for 'Decerto'		lexicalEntry:n07710.e01		
lexicogEntry:n07711	Fonseca’s entry for 'Decessio'		lexicalEntry:n07711.e01		
lexicogEntry:n07712	Fonseca’s entry for 'Decessor'		lexicalEntry:n07712.e01		
lexicogEntry:n07713	Fonseca’s entry for 'Decessus'		lexicalEntry:n07713.e01		
lexicogEntry:n07714	Fonseca’s entry for 'Decet'		lexicalEntry:n07714.e01		
lexicogEntry:n07715	Fonseca’s entry for 'Decidium'		lexicalEntry:n07715.e01		
lexicogEntry:n07716	Fonseca’s entry for 'Decido'		lexicalEntry:n07716.e01		
lexicogEntry:n07717	Fonseca’s entry for 'Decido'		lexicalEntry:n07717.e01		
lexicogEntry:n07718	Fonseca’s entry for 'Deciduus'		lexicalEntry:n07718.e01		
lexicogEntry:n07719	Fonseca’s entry for 'Deciduus'		lexicalEntry:n07719.e01		
lexicogEntry:n07720	Fonseca’s entry for 'Decies'		lexicalEntry:n07720.e01		
lexicogEntry:n07721	Fonseca’s entry for 'Decima'		lexicalEntry:n07721.e01		
lexicogEntry:n07722	Fonseca’s entry for 'Decimalis'		lexicalEntry:n07722.e01		
lexicogEntry:n07723	Fonseca’s entry for 'Decimanus'		lexicalEntry:n07723.e01		
lexicogEntry:n07724	Fonseca’s entry for 'Decimatus'		lexicalEntry:n07724.e01		
lexicogEntry:n07725	Fonseca’s entry for 'Decimo'		lexicalEntry:n07725.e01		
lexicogEntry:n07726	Fonseca’s entry for 'Decimodiae'		lexicalEntry:n07726.e01		
lexicogEntry:n07727	Fonseca’s entry for 'Decimum'		lexicalEntry:n07727.e01		
lexicogEntry:n07728	Fonseca’s entry for 'Decimus'		lexicalEntry:n07728.e01		
lexicogEntry:n07729	Fonseca’s entry for 'Decipio'		lexicalEntry:n07729.e01		
lexicogEntry:n07730	Fonseca’s entry for 'Decipulum'		lexicalEntry:n07730.e01		
lexicogEntry:n07731	Fonseca’s entry for 'Decircino'		lexicalEntry:n07731.e01		
lexicogEntry:n07732	Fonseca’s entry for 'Deciremis'		lexicalEntry:n07732.e01		
lexicogEntry:n07733	Fonseca’s entry for 'Decisio'		lexicalEntry:n07733.e01		
lexicogEntry:n07734	Fonseca’s entry for 'Decisus'		lexicalEntry:n07734.e01		
lexicogEntry:n07735	Fonseca’s entry for 'Declamatio'		lexicalEntry:n07735.e01		
lexicogEntry:n07736	Fonseca’s entry for 'Declamatiuncula'		lexicalEntry:n07736.e01		
lexicogEntry:n07737	Fonseca’s entry for 'Declamator'		lexicalEntry:n07737.e01		
lexicogEntry:n07738	Fonseca’s entry for 'Declamatorius'		lexicalEntry:n07738.e01		
lexicogEntry:n07739	Fonseca’s entry for 'Declamito'		lexicalEntry:n07739.e01		
lexicogEntry:n07740	Fonseca’s entry for 'Declamo'		lexicalEntry:n07740.e01		
lexicogEntry:n07741	Fonseca’s entry for 'Declaratio'		lexicalEntry:n07741.e01		
lexicogEntry:n07742	Fonseca’s entry for 'Declarativus'		lexicalEntry:n07742.e01		
lexicogEntry:n07743	Fonseca’s entry for 'Declarator'		lexicalEntry:n07743.e01		
lexicogEntry:n07744	Fonseca’s entry for 'Declaratus'		lexicalEntry:n07744.e01		
lexicogEntry:n07745	Fonseca’s entry for 'Declaro'		lexicalEntry:n07745.e01		
lexicogEntry:n07746	Fonseca’s entry for 'Declinatio'		lexicalEntry:n07746.e01		
lexicogEntry:n07747	Fonseca’s entry for 'Declinatus'		lexicalEntry:n07747.e01		
lexicogEntry:n07748	Fonseca’s entry for 'Declinatus'		lexicalEntry:n07748.e01		
lexicogEntry:n07749	Fonseca’s entry for 'Declino'		lexicalEntry:n07749.e01		
lexicogEntry:n07750	Fonseca’s entry for 'Declivis'		lexicalEntry:n07750.e01		
lexicogEntry:n07751	Fonseca’s entry for 'Declivitas'		lexicalEntry:n07751.e01		
lexicogEntry:n07752	Fonseca’s entry for 'Decocta'		lexicalEntry:n07752.e01		
lexicogEntry:n07753	Fonseca’s entry for 'Decoctio'		lexicalEntry:n07753.e01		
lexicogEntry:n07754	Fonseca’s entry for 'Decoctor'		lexicalEntry:n07754.e01		
lexicogEntry:n07755	Fonseca’s entry for 'Decoctum'		lexicalEntry:n07755.e01		
lexicogEntry:n07756	Fonseca’s entry for 'Decoctura'		lexicalEntry:n07756.e01		&
lexicogEntry:n07757	Fonseca’s entry for 'Decoctus'		lexicalEntry:n07757.e01		
lexicogEntry:n07758	Fonseca’s entry for 'Decoctus'		lexicalEntry:n07758.e01		
lexicogEntry:n07759	Fonseca’s entry for 'Decollo'		lexicalEntry:n07759.e01		
lexicogEntry:n07760	Fonseca’s entry for 'Decolo'		lexicalEntry:n07760.e01		
lexicogEntry:n07761	Fonseca’s entry for 'Decolor'		lexicalEntry:n07761.e01		
lexicogEntry:n07762	Fonseca’s entry for 'Decoloratio'		lexicalEntry:n07762.e01		
lexicogEntry:n07763	Fonseca’s entry for 'Decoloratus'		lexicalEntry:n07763.e01		
lexicogEntry:n07764	Fonseca’s entry for 'Decoloro'		lexicalEntry:n07764.e01		
lexicogEntry:n07765	Fonseca’s entry for 'Deconcilio'		lexicalEntry:n07765.e01		
lexicogEntry:n07766	Fonseca’s entry for 'Decondo'		lexicalEntry:n07766.e01		
lexicogEntry:n07767	Fonseca’s entry for 'Decontor'		lexicalEntry:n07767.e01		
lexicogEntry:n07768	Fonseca’s entry for 'Decoquo'		lexicalEntry:n07768.e01		
lexicogEntry:n07769	Fonseca’s entry for 'Decor'		lexicalEntry:n07769.e01		
lexicogEntry:n07770	Fonseca’s entry for 'Decoramen'		lexicalEntry:n07770.e01		
lexicogEntry:n07771	Fonseca’s entry for 'Decoratus'		lexicalEntry:n07771.e01		
lexicogEntry:n07772	Fonseca’s entry for 'Decore'		lexicalEntry:n07772.e01		&
lexicogEntry:n07773	Fonseca’s entry for 'Decoriter'		lexicalEntry:n07773.e01		
lexicogEntry:n07774	Fonseca’s entry for 'Decoro'		lexicalEntry:n07774.e01		
lexicogEntry:n07775	Fonseca’s entry for 'Decorticatio'		lexicalEntry:n07775.e01		
lexicogEntry:n07776	Fonseca’s entry for 'Decorticatus'		lexicalEntry:n07776.e01		
lexicogEntry:n07777	Fonseca’s entry for 'Decortico'		lexicalEntry:n07777.e01		
lexicogEntry:n07778	Fonseca’s entry for 'Decorum'		lexicalEntry:n07778.e01		
lexicogEntry:n07779	Fonseca’s entry for 'Decorus'		lexicalEntry:n07779.e01		
lexicogEntry:n07780	Fonseca’s entry for 'Decoxi'		lexicalEntry:n07780.e01		
lexicogEntry:n07781	Fonseca’s entry for 'Decrementum'		lexicalEntry:n07781.e01		
lexicogEntry:n07782	Fonseca’s entry for 'Decrepitus'		lexicalEntry:n07782.e01		
lexicogEntry:n07783	Fonseca’s entry for 'Decrescentia'		lexicalEntry:n07783.e01		
lexicogEntry:n07784	Fonseca’s entry for 'Decresco'		lexicalEntry:n07784.e01		
lexicogEntry:n07785	Fonseca’s entry for 'Decretalis'		lexicalEntry:n07785.e01		
lexicogEntry:n07786	Fonseca’s entry for 'Decretorius'		lexicalEntry:n07786.e01		
lexicogEntry:n07787	Fonseca’s entry for 'Decretum'		lexicalEntry:n07787.e01		
lexicogEntry:n07788	Fonseca’s entry for 'Decretus'		lexicalEntry:n07788.e01		
lexicogEntry:n07789	Fonseca’s entry for 'Decrevi'		lexicalEntry:n07789.e01		
lexicogEntry:n07790	Fonseca’s entry for 'Decribro'		lexicalEntry:n07790.e01		
lexicogEntry:n07791	Fonseca’s entry for 'Decubo'		lexicalEntry:n07791.e01		
lexicogEntry:n07792	Fonseca’s entry for 'Deculco'		lexicalEntry:n07792.e01		
lexicogEntry:n07793	Fonseca’s entry for 'Deculpatus'		lexicalEntry:n07793.e01		
lexicogEntry:n07794	Fonseca’s entry for 'Decuma'		lexicalEntry:n07794.e01		
lexicogEntry:n07795	Fonseca’s entry for 'Decumbo'		lexicalEntry:n07795.e01	lexicogComponent:n07795.e01_comp	
lexicogEntry:n07796	Fonseca’s entry for 'Decuplus'		lexicalEntry:n07796.e01		
lexicogEntry:n07797	Fonseca’s entry for 'Decuria'		lexicalEntry:n07797.e01		
lexicogEntry:n07798	Fonseca’s entry for 'Decuriatio'		lexicalEntry:n07798.e01		&
lexicogEntry:n07799	Fonseca’s entry for 'Decuriatus'		lexicalEntry:n07799.e01		
lexicogEntry:n07800	Fonseca’s entry for 'Decuriatus'		lexicalEntry:n07800.e01		
lexicogEntry:n07801	Fonseca’s entry for 'Decurio'		lexicalEntry:n07801.e01	lexicogComponent:n07801.e01_comp	
lexicogEntry:n07802	Fonseca’s entry for 'Decurio'		lexicalEntry:n07802.e01		
lexicogEntry:n07803	Fonseca’s entry for 'Decurionatus'		lexicalEntry:n07803.e01		
lexicogEntry:n07804	Fonseca’s entry for 'Decurro'		lexicalEntry:n07804.e01		
lexicogEntry:n07805	Fonseca’s entry for 'Decursio'		lexicalEntry:n07805.e01		
lexicogEntry:n07806	Fonseca’s entry for 'Decursito'		lexicalEntry:n07806.e01		
lexicogEntry:n07807	Fonseca’s entry for 'Decursus'		lexicalEntry:n07807.e01		
lexicogEntry:n07808	Fonseca’s entry for 'Decursus'		lexicalEntry:n07808.e01		
lexicogEntry:n07809	Fonseca’s entry for 'Decurtatus'		lexicalEntry:n07809.e01		
lexicogEntry:n07810	Fonseca’s entry for 'Decurto'		lexicalEntry:n07810.e01		
lexicogEntry:n07811	Fonseca’s entry for 'Decus'		lexicalEntry:n07811.e01		
lexicogEntry:n07812	Fonseca’s entry for 'Decussatim'		lexicalEntry:n07812.e01		
lexicogEntry:n07813	Fonseca’s entry for 'Decussatio'		lexicalEntry:n07813.e01		
lexicogEntry:n07814	Fonseca’s entry for 'Decussatus'		lexicalEntry:n07814.e01		
lexicogEntry:n07815	Fonseca’s entry for 'Decussi'		lexicalEntry:n07815.e01		
lexicogEntry:n07816	Fonseca’s entry for 'Decussis'		lexicalEntry:n07816.e01		
lexicogEntry:n07817	Fonseca’s entry for 'Decusso'		lexicalEntry:n07817.e01		
lexicogEntry:n07818	Fonseca’s entry for 'Decussus'		lexicalEntry:n07818.e01		
lexicogEntry:n07819	Fonseca’s entry for 'Decussus'		lexicalEntry:n07819.e01		
lexicogEntry:n07820	Fonseca’s entry for 'Decutio'		lexicalEntry:n07820.e01		
lexicogEntry:n07821	Fonseca’s entry for 'Dedecet'		lexicalEntry:n07821.e01		
lexicogEntry:n07822	Fonseca’s entry for 'Dedecor'		lexicalEntry:n07822.e01		
lexicogEntry:n07823	Fonseca’s entry for 'Dedecoratus'		lexicalEntry:n07823.e01		
lexicogEntry:n07824	Fonseca’s entry for 'Dedecoro'		lexicalEntry:n07824.e01		
lexicogEntry:n07825	Fonseca’s entry for 'Dedecorose'		lexicalEntry:n07825.e01		
lexicogEntry:n07826	Fonseca’s entry for 'Dedecorus'		lexicalEntry:n07826.e01		
lexicogEntry:n07827	Fonseca’s entry for 'Dedecus'		lexicalEntry:n07827.e01		
lexicogEntry:n07828	Fonseca’s entry for 'Dedi'		lexicalEntry:n07828.e01		
lexicogEntry:n07829	Fonseca’s entry for 'Dedicatio'		lexicalEntry:n07829.e01		
lexicogEntry:n07830	Fonseca’s entry for 'Dedicativus'		lexicalEntry:n07830.e01		
lexicogEntry:n07831	Fonseca’s entry for 'Dedicatus'		lexicalEntry:n07831.e01		
lexicogEntry:n07832	Fonseca’s entry for 'Dedicatus'		lexicalEntry:n07832.e01		
lexicogEntry:n07833	Fonseca’s entry for 'Dedico'		lexicalEntry:n07833.e01		
lexicogEntry:n07834	Fonseca’s entry for 'Dedidi'		lexicalEntry:n07834.e01		
lexicogEntry:n07835	Fonseca’s entry for 'Dedidici'		lexicalEntry:n07835.e01		
lexicogEntry:n07836	Fonseca’s entry for 'Dedignatio'		lexicalEntry:n07836.e01		
lexicogEntry:n07837	Fonseca’s entry for 'Dedignatus'		lexicalEntry:n07837.e01		
lexicogEntry:n07838	Fonseca’s entry for 'Dedignor'		lexicalEntry:n07838.e01		
lexicogEntry:n07839	Fonseca’s entry for 'Dedisco'		lexicalEntry:n07839.e01		
lexicogEntry:n07840	Fonseca’s entry for 'Dediticius'		lexicalEntry:n07840.e01		
lexicogEntry:n07841	Fonseca’s entry for 'Deditio'		lexicalEntry:n07841.e01		
lexicogEntry:n07842	Fonseca’s entry for 'Deditus'		lexicalEntry:n07842.e01		
lexicogEntry:n07843	Fonseca’s entry for 'Dedo'		lexicalEntry:n07843.e01		
lexicogEntry:n07844	Fonseca’s entry for 'Dedoceo'		lexicalEntry:n07844.e01		
lexicogEntry:n07845	Fonseca’s entry for 'Dedolatio'		lexicalEntry:n07845.e01		
lexicogEntry:n07846	Fonseca’s entry for 'Dedolatus'		lexicalEntry:n07846.e01		
lexicogEntry:n07847	Fonseca’s entry for 'Dedoleo'		lexicalEntry:n07847.e01		
lexicogEntry:n07848	Fonseca’s entry for 'Dedolo'		lexicalEntry:n07848.e01		
lexicogEntry:n07849	Fonseca’s entry for 'Deduco'		lexicalEntry:n07849.e01		
lexicogEntry:n07850	Fonseca’s entry for 'Deductio'		lexicalEntry:n07850.e01		
lexicogEntry:n07851	Fonseca’s entry for 'Deductor'		lexicalEntry:n07851.e01		
lexicogEntry:n07852	Fonseca’s entry for 'Deductorius'		lexicalEntry:n07852.e01		
lexicogEntry:n07853	Fonseca’s entry for 'Deductus'		lexicalEntry:n07853.e01		
lexicogEntry:n07854	Fonseca’s entry for 'Deductus'		lexicalEntry:n07854.e01		
lexicogEntry:n07855	Fonseca’s entry for 'Deeo'		lexicalEntry:n07855.e01		
lexicogEntry:n07856	Fonseca’s entry for 'Deerro'		lexicalEntry:n07856.e01		
lexicogEntry:n07857	Fonseca’s entry for 'Defaecatus'		lexicalEntry:n07857.e01		
lexicogEntry:n07858	Fonseca’s entry for 'Defaeco'		lexicalEntry:n07858.e01		
lexicogEntry:n07859	Fonseca’s entry for 'Defalcatus'		lexicalEntry:n07859.e01		
lexicogEntry:n07860	Fonseca’s entry for 'Defamatus'		lexicalEntry:n07860.e01		
lexicogEntry:n07861	Fonseca’s entry for 'Defatigatio'		lexicalEntry:n07861.e01		
lexicogEntry:n07862	Fonseca’s entry for 'Defatigatus'		lexicalEntry:n07862.e01		
lexicogEntry:n07863	Fonseca’s entry for 'Defatigo'		lexicalEntry:n07863.e01		
lexicogEntry:n07864	Fonseca’s entry for 'Defatiscor'		lexicalEntry:n07864.e01		
lexicogEntry:n07865	Fonseca’s entry for 'Defeci'		lexicalEntry:n07865.e01		
lexicogEntry:n07866	Fonseca’s entry for 'Defectio'		lexicalEntry:n07866.e01		
lexicogEntry:n07867	Fonseca’s entry for 'Defector'		lexicalEntry:n07867.e01		
lexicogEntry:n07868	Fonseca’s entry for 'Defectus'		lexicalEntry:n07868.e01		
lexicogEntry:n07869	Fonseca’s entry for 'Defectus'		lexicalEntry:n07869.e01		
lexicogEntry:n07870	Fonseca’s entry for 'Defendo'		lexicalEntry:n07870.e01		
lexicogEntry:n07871	Fonseca’s entry for 'Defensio'		lexicalEntry:n07871.e01		
lexicogEntry:n07872	Fonseca’s entry for 'Defensito'		lexicalEntry:n07872.e01		&
lexicogEntry:n07873	Fonseca’s entry for 'Defenso'		lexicalEntry:n07873.e01		
lexicogEntry:n07874	Fonseca’s entry for 'Defensor'		lexicalEntry:n07874.e01		
lexicogEntry:n07875	Fonseca’s entry for 'Defensus'		lexicalEntry:n07875.e01		
lexicogEntry:n07876	Fonseca’s entry for 'Defero'		lexicalEntry:n07876.e01		
lexicogEntry:n07877	Fonseca’s entry for 'Defervefacio'		lexicalEntry:n07877.e01		
lexicogEntry:n07878	Fonseca’s entry for 'Defervefactus'		lexicalEntry:n07878.e01		
lexicogEntry:n07879	Fonseca’s entry for 'Deferveo'		lexicalEntry:n07879.e01		&
lexicogEntry:n07880	Fonseca’s entry for 'Defervesco'		lexicalEntry:n07880.e01		
lexicogEntry:n07881	Fonseca’s entry for 'Defessus'		lexicalEntry:n07881.e01		
lexicogEntry:n07882	Fonseca’s entry for 'Defetiscor'		lexicalEntry:n07882.e01		
lexicogEntry:n07883	Fonseca’s entry for 'Deficio'		lexicalEntry:n07883.e01		
lexicogEntry:n07884	Fonseca’s entry for 'Defigo'		lexicalEntry:n07884.e01		
lexicogEntry:n07885	Fonseca’s entry for 'Defindo'		lexicalEntry:n07885.e01		
lexicogEntry:n07886	Fonseca’s entry for 'Defingo'		lexicalEntry:n07886.e01		
lexicogEntry:n07887	Fonseca’s entry for 'Definio'		lexicalEntry:n07887.e01		
lexicogEntry:n07888	Fonseca’s entry for 'Definite'		lexicalEntry:n07888.e01		
lexicogEntry:n07889	Fonseca’s entry for 'Definitio'		lexicalEntry:n07889.e01		
lexicogEntry:n07890	Fonseca’s entry for 'Definitivus'		lexicalEntry:n07890.e01		
lexicogEntry:n07891	Fonseca’s entry for 'Definitus'		lexicalEntry:n07891.e01		
lexicogEntry:n07892	Fonseca’s entry for 'Definxi'		lexicalEntry:n07892.e01		
lexicogEntry:n07893	Fonseca’s entry for 'Defioculus'		lexicalEntry:n07893.e01		
lexicogEntry:n07894	Fonseca’s entry for 'Defit'		lexicalEntry:n07894.e01		
